logn, sults1485, 16727, 3
nlogn, sults1485, 18260, 1
logn, sults1485, 16727, 8
nlogn, sults1485, 18260, 2
logn, sults1485, 16727, 3
nlogn, sults1485, 18260, 2
logn, sults1485, 16727, 5
nlogn, sults1485, 18260, 3
logn, sults1485, 16727, 1
nlogn, sults1485, 18260, 4
logn, sults1485, 16727, 4
nlogn, sults1485, 18260, 4
logn, sults1485, 16727, 4
nlogn, sults1485, 18260, 3
logn, sults1485, 16727, 11
nlogn, sults1485, 18260, 5
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 3
logn, sults1485, 16727, 6
nlogn, sults1485, 18260, 5
logn, sults1485, 16727, 3
nlogn, sults1485, 18260, 5
logn, sults1485, 16727, 5
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 8
nlogn, sults1485, 18260, 5
logn, sults1485, 16727, 8
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 6
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 4
nlogn, sults1485, 18260, 8
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 2
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 10
nlogn, sults1485, 18260, 8
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 9
logn, sults1485, 16727, 12
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 8
nlogn, sults1485, 18260, 4
logn, sults1485, 16727, 10
nlogn, sults1485, 18260, 3
logn, sults1485, 16727, 2
nlogn, sults1485, 18260, 5
logn, sults1485, 16727, 10
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 4
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 6
nlogn, sults1485, 18260, 8
logn, sults1485, 16727, 6
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 5
nlogn, sults1485, 18260, 4
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 8
logn, sults1485, 16727, 8
nlogn, sults1485, 18260, 8
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 9
logn, sults1485, 16727, 6
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 5
nlogn, sults1485, 18260, 5
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 4
logn, sults1485, 16727, 5
nlogn, sults1485, 18260, 8
logn, sults1485, 16727, 11
nlogn, sults1485, 18260, 9
logn, sults1485, 16727, 6
nlogn, sults1485, 18260, 5
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 8
nlogn, sults1485, 18260, 9
logn, sults1485, 16727, 5
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 9
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 8
logn, sults1485, 16727, 5
nlogn, sults1485, 18260, 9
logn, sults1485, 16727, 10
nlogn, sults1485, 18260, 10
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 8
nlogn, sults1485, 18260, 5
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 8
logn, sults1485, 16727, 11
nlogn, sults1485, 18260, 9
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 5
logn, sults1485, 16727, 5
nlogn, sults1485, 18260, 10
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 8
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 9
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 10
logn, sults1485, 16727, 10
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 10
nlogn, sults1485, 18260, 10
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 6
nlogn, sults1485, 18260, 7
logn, sults1485, 16727, 4
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 8
nlogn, sults1485, 18260, 10
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 6
logn, sults1485, 16727, 9
nlogn, sults1485, 18260, 10
logn, sults1485, 16727, 6
nlogn, sults1485, 18260, 9
logn, sults1485, 16727, 7
nlogn, sults1485, 18260, 5
logn, sults1485, 16727, 6
nlogn, sults1485, 18260, 4
